title,url,price,location,property_type,area,bedrooms,bathrooms,status,furnishing,posted_on,agent_name,specs
Condo For Rent in Makati City,https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-park-terraces-ad-477-ln318443,"PHP 160,000/ month","Legaspi Village, Makati City",,110 m²,2,2,Available from 5 Jun,,04 Nov 14:01,Housing I.,"['PHP 160,000/ month', '/ month', 'Legaspi Village, Makati City', 'Bedrooms:', '2', 'Area:', '110 m²', 'Bathrooms:', '2', 'Available from:', '5 Jun']"
"Condo For Sale in 1985, Spring, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/3br-penthouse-unit-for-sale-in-the-milano-residences-ad-476-ln820451,"PHP 60,000,000","1985, Spring, Makati City, Metro Manila, 1208",,170 m²,3,3,Available from 5 Jun,,04 Nov 14:01,Housing I.,"['PHP 60,000,000', '1985, Spring, Makati City, Metro Manila, 1208', 'Bedrooms:', '3', 'Area:', '170 m²', 'Bathrooms:', '3', 'Available from:', '5 Jun']"
"For Sale in Pasay City, Metro Manila",https://lifenavi.com/ph/properties/pasay-city/for-sale/commercial/hostelhotel-for-sale-in-pasay-ad-475-ln715910,"PHP 380,000,000","Pasay City, Metro Manila",,1701 m²,,,Vacant,Semi-Furnished,04 Nov 14:01,Housing I.,"['PHP 380,000,000', 'Pasay City, Metro Manila', 'Status:', 'Vacant', 'Furnishing:', 'Semi-Furnished', 'Area:', '1701 m²', 'Available from:', '9 Jun']"
"Condo For Sale in 6370, Camia, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/for-sale-2br-the-proscenium-residences-rockwell-makati-ad-474-ln104433,"PHP 52,000,000","6370, Camia, Makati City, Kalakhang Maynila, 1200",,121 m²,2,3,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 52,000,000', '6370, Camia, Makati City, Kalakhang Maynila, 1200', 'Bedrooms:', '2', 'Area:', '121 m²', 'Bathrooms:', '3', 'Available from:', '9 Jun']"
"Condo For Rent in Rockwell Drive, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-3br-unit-with-parking-for-rent-in-edades-tower-ad-473-ln185561,"PHP 290,000/ month","Rockwell Drive, Makati City, Metro Manila",,280 m²,3,3,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 290,000/ month', '/ month', 'Rockwell Drive, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '280 m²', 'Bathrooms:', '3', 'Available from:', '9 Jun']"
Condo For Sale in Makati City,https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-4br-unit-with-parking-for-sale-in-the-residences-at-greenbelt-ad-472-ln601413,"PHP 78,000,000","Legaspi Village, Makati City",,199 m²,4,4,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 78,000,000', 'Legaspi Village, Makati City', 'Bedrooms:', '4', 'Area:', '199 m²', 'Bathrooms:', '4', 'Available from:', '9 Jun']"
"House and Lot For Sale in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/5br-house-and-lot-for-sale-in-ayala-alabang-village-ad-471-ln972778,"PHP 175,000,000","Muntinlupa, Metro Manila",,882 m²,5+,5,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 175,000,000', 'Muntinlupa, Metro Manila', 'Bedrooms:', '5+', 'Area:', '882 m²', 'Bathrooms:', '5', 'Available from:', '9 Jun']"
House and Lot For Sale in Muntinlupa,https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/brandnew-6br-house-for-sale-in-portofino-heights-ad-470-ln288343,"PHP 135,000,000","Portofino Heights, Muntinlupa",,1010 m²,5+,6+,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 135,000,000', 'Portofino Heights, Muntinlupa', 'Bedrooms:', '5+', 'Area:', '1010 m²', 'Bathrooms:', '6+', 'Available from:', '9 Jun']"
"Condo For Sale in 12, Savillo Street, Las Piñas",https://lifenavi.com/ph/properties/las-pinas/for-sale/condo/semi-furnished-brandnew-3br-unit-with-parking-for-sale-in-aurelia-residences-ad-469-ln931361,"PHP 185,000,000","12, Savillo Street, Las Piñas, Metro Manila, 1750",,337 m²,3,4,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 185,000,000', '12, Savillo Street, Las Piñas, Metro Manila, 1750', 'Bedrooms:', '3', 'Area:', '337 m²', 'Bathrooms:', '4', 'Available from:', '9 Jun']"
Condo For Sale in Taguig,https://lifenavi.com/ph/properties/taguig/for-sale/condo/semi-furnished-3br-unit-with-parking-for-sale-in-horizon-homes-at-shangri-la-at-the-fort-ad-468-ln625869,"PHP 300,000,000","Fort Bonifacio Global City, Taguig",,316 m²,3,3,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 300,000,000', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '316 m²', 'Bathrooms:', '3', 'Available from:', '9 Jun']"
"House and Lot For Sale in 17, Buckingham, Muntinlupa",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/new-3-storey-house-for-sale-in-lancaster-hillsborough-village-alabang-ad-467-ln279397,"PHP 100,000,000","17, Buckingham, Muntinlupa, Metro Manila",,600 m²,4,4,Available from 9 Jun,,04 Nov 14:01,Housing I.,"['PHP 100,000,000', '17, Buckingham, Muntinlupa, Metro Manila', 'Bedrooms:', '4', 'Area:', '600 m²', 'Bathrooms:', '4', 'Available from:', '9 Jun']"
Condo For Rent in Pasig,https://lifenavi.com/ph/properties/pasig/for-rent/condo/for-rent-fully-furnished-1br-unit-in-vantage-kapitolyo-by-rockwell-ad-466-ln687109,"PHP 55,000/ month","Brgy. Kapitolyo, Pasig",,42 m²,1,1,Available from 1 Aug,,04 Nov 14:01,Housing I.,"['PHP 55,000/ month', '/ month', 'Brgy. Kapitolyo, Pasig', 'Bedrooms:', '1', 'Area:', '42 m²', 'Bathrooms:', '1', 'Available from:', '1 Aug']"
For Sale in Makati City,https://lifenavi.com/ph/properties/makati-city/for-sale/commercial/for-sale-139-corporate-cente-office-space-salcedo-ad-465-ln561871,"PHP 37,271,000","Salcedo Village, Makati City",,191 m²,,,Vacant,Semi-Furnished,04 Nov 14:01,Housing I.,"['PHP 37,271,000', 'Salcedo Village, Makati City', 'Status:', 'Vacant', 'Furnishing:', 'Semi-Furnished', 'Area:', '191 m²', 'Available from:', '10 Jul']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/semi-furnished-3br-3br-unit-with-parking-for-lease-in-two-serendra-ad-464-ln724263,"PHP 125,000/ month","Fort Bonifacio Global City, Taguig",,109 m²,3,2,Available from 10 Jun,,04 Nov 14:01,Housing I.,"['PHP 125,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '109 m²', 'Bathrooms:', '2', 'Available from:', '10 Jun']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-3br-unit-with-balcony-for-lease-in-trion-towers-ad-463-ln555999,"PHP 135,000/ month","Fort Bonifacio Global City, Taguig",,102.34 m²,3,3,Available from 11 Jun,,04 Nov 14:01,Housing I.,"['PHP 135,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '102.34 m²', 'Bathrooms:', '3', 'Available from:', '11 Jun']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/bare-3br-unit-with-parking-for-lease-in-the-suites-ad-462-ln430242,"PHP 300,000/ month","Fort Bonifacio Global City, Taguig",,212 m²,3,3,Available from 10 Jun,,04 Nov 14:01,Housing I.,"['PHP 300,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '212 m²', 'Bathrooms:', '3', 'Available from:', '10 Jun']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2br-unit-for-lease-in-two-serendra-ad-461-ln218880,"PHP 120,000/ month","Fort Bonifacio Global City, Taguig",,88 m²,2,2,Available from 10 Jun,,04 Nov 14:01,Housing I.,"['PHP 120,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '2', 'Area:', '88 m²', 'Bathrooms:', '2', 'Available from:', '10 Jun']"
Condo For Rent in Makati City,https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-for-sale-3-bedroom-unit-at-escala-salcedo-makati-city-ad-460-ln162812,"PHP 180,000/ month","Salcedo Village, Makati City",,129 m²,3,3,Available from 13 Jun,,04 Nov 14:01,Housing I.,"['PHP 180,000/ month', '/ month', 'Salcedo Village, Makati City', 'Bedrooms:', '3', 'Area:', '129 m²', 'Bathrooms:', '3', 'Available from:', '13 Jun']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/one-serendra-2-bedroom-for-lease-in-jasmine-tower-ad-459-ln618932,"PHP 180,000/ month","Fort Bonifacio Global City, Taguig",,138 m²,2,2,Available from 13 Jun,,04 Nov 14:01,Housing I.,"['PHP 180,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '2', 'Area:', '138 m²', 'Bathrooms:', '2', 'Available from:', '13 Jun']"
"Condo For Sale in corner, 11th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-sale/condo/bare-4br-unit-with-parking-for-sale-in-east-gallery-place-ad-458-ln628140,"PHP 105,000,000","corner, 11th Avenue, Taguig, Metro Manila",,245 m²,4,4,Available from 6 May,,04 Nov 14:01,Housing I.,"['PHP 105,000,000', 'corner, 11th Avenue, Taguig, Metro Manila', 'Bedrooms:', '4', 'Area:', '245 m²', 'Bathrooms:', '4', 'Available from:', '6 May']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-4br-unit-with-parking-for-leasesale-in-horizon-homes-at-shangri-la-at-the-fort-ad-457-ln953263,"PHP 600,000/ month","Fort Bonifacio Global City, Taguig",,418.39 m²,4,4,Available from 16 Jun,,04 Nov 14:01,Housing I.,"['PHP 600,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '4', 'Area:', '418.39 m²', 'Bathrooms:', '4', 'Available from:', '16 Jun']"
Condo For Rent in Taguig,https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-3br-unit-with-parking-for-lease-in-pacific-plaza-towers-ad-456-ln303319,"PHP 320,000/ month","Fort Bonifacio Global City, Taguig",,300 m²,3,3,Available from 16 Jun,,04 Nov 14:01,Housing I.,"['PHP 320,000/ month', '/ month', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '300 m²', 'Bathrooms:', '3', 'Available from:', '16 Jun']"
Condo For Sale in Taguig,https://lifenavi.com/ph/properties/taguig/for-sale/condo/semi-furnished-3br-unit-with-parking-for-sale-in-st-moritz-private-estate-ad-455-ln382848,"PHP 85,000,000","Fort Bonifacio Global City, Taguig",,212 m²,3,3,Available from 16 Jun,,04 Nov 14:00,Housing I.,"['PHP 85,000,000', 'Fort Bonifacio Global City, Taguig', 'Bedrooms:', '3', 'Area:', '212 m²', 'Bathrooms:', '3', 'Available from:', '16 Jun']"
Condo For Rent in Makati City,https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-sale-rent-1br-in-trump-tower-ad-454-ln229274,"PHP 85,000/ month","Century City, Makati City",,79.1 m²,1,1,Available from 17 Jun,,04 Nov 14:00,Housing I.,"['PHP 85,000/ month', '/ month', 'Century City, Makati City', 'Bedrooms:', '1', 'Area:', '79.1 m²', 'Bathrooms:', '1', 'Available from:', '17 Jun']"
"House and Lot For Sale in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/for-sale-ayala-alabang-village-4-bedrooms-1-office-ad-453-ln444247,"PHP 275,000,000","Muntinlupa, Metro Manila",,500 m²,4,4,Available from 17 Jun,,04 Nov 14:00,Housing I.,"['PHP 275,000,000', 'Muntinlupa, Metro Manila', 'Bedrooms:', '4', 'Area:', '500 m²', 'Bathrooms:', '4', 'Available from:', '17 Jun']"
Condo For Rent in Makati City,https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-3br-unit-with-parking-for-lease-in-the-residences-at-greenbelt-ad-452-ln778013,"PHP 280,000/ month","Legaspi Village, Makati City",,141 m²,3,3,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 280,000/ month', '/ month', 'Legaspi Village, Makati City', 'Bedrooms:', '3', 'Area:', '141 m²', 'Bathrooms:', '3', 'Available from:', '18 Jun']"
Condo For Sale in Makati City,https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-3br-unit-with-parking-for-sale-in-escala-salcedo-ad-451-ln595034,"PHP 90,000,000","Salcedo Village, Makati City",,242 m²,3,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 90,000,000', 'Salcedo Village, Makati City', 'Bedrooms:', '3', 'Area:', '242 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"Condo For Rent in McKinley Parkway, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-two-serendra-ad-450-ln407466,"PHP 110,000/ month","McKinley Parkway, Makati City, Metro Manila, 1630",,90 m²,2,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 110,000/ month', '/ month', 'McKinley Parkway, Makati City, Metro Manila, 1630', 'Bedrooms:', '2', 'Area:', '90 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"House and Lot For Rent in Muntinlupa, Metro Manila",https://lifenavi.com/ph/properties/muntinlupa/for-rent/house-and-lot/for-rent-3br-house-with-pool-in-ayala-alabang-village-muntinlupa-city-ad-449-ln864600,"PHP 230,000/ month","Muntinlupa, Metro Manila",,552 m²,3,3,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 230,000/ month', '/ month', 'Muntinlupa, Metro Manila', 'Bedrooms:', '3', 'Area:', '552 m²', 'Bathrooms:', '3', 'Available from:', '18 Jun']"
"Condo For Rent in Makati City, Metro Manila",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-2br-in-east-gallery-place-bgc-ad-448-ln207991,"PHP 115,000/ month","Makati City, Metro Manila",,81 m²,2,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 115,000/ month', '/ month', 'Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '81 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"Condo For Rent in Makati City, Metro Manila",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-2br-in-east-gallery-place-bgc-ad-448-ln207991,"PHP 115,000/ month","Makati City, Metro Manila",,81 m²,2,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 115,000/ month', '/ month', 'Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '81 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"Condo For Rent in Estrella, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-sale-for-rent-luxurious-2br-unit-at-proscenium-lincoln-tower-ad-447-ln145515,"PHP 160,000/ month","Estrella, Makati City, Metro Manila",,118 m²,2,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 160,000/ month', '/ month', 'Estrella, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '118 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"Condo For Rent in 168, Valero, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/semi-furnished-unit-for-lease-at-forbes-tower-ad-446-ln190619,"PHP 150,000/ month","168, Valero, Makati City, Metro Manila",,309 m²,4,3,Available from 9 Jun,,04 Nov 14:00,Housing I.,"['PHP 150,000/ month', '/ month', '168, Valero, Makati City, Metro Manila', 'Bedrooms:', '4', 'Area:', '309 m²', 'Bathrooms:', '3', 'Available from:', '9 Jun']"
"Condo For Rent in Amorsolo Drive, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/furnished-2br-unit-with-parking-for-lease-in-amorsolo-square-ad-445-ln785837,"PHP 160,000/ month","Amorsolo Drive, Makati City, Metro Manila",,160 m²,2,2,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 160,000/ month', '/ month', 'Amorsolo Drive, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '160 m²', 'Bathrooms:', '2', 'Available from:', '18 Jun']"
"Condo For Rent in 6, McKinley Parkway, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/1br-penthouse-unit-with-parking-for-lease-in-brittany-hotel-ad-444-ln671842,"PHP 150,000/ month","6, McKinley Parkway, Makati City, Metro Manila, 1634",,28 m²,1,1,Available from 19 Jun,,04 Nov 14:00,Housing I.,"['PHP 150,000/ month', '/ month', '6, McKinley Parkway, Makati City, Metro Manila, 1634', 'Bedrooms:', '1', 'Area:', '28 m²', 'Bathrooms:', '1', 'Available from:', '19 Jun']"
"House and Lot For Sale in 11, Picadilly, Muntinlupa",https://lifenavi.com/ph/properties/muntinlupa/for-sale/house-and-lot/for-sale-newly-renovated-5-bedroom-2-storey-home-hillsborough-alabang-village-ad-443-ln698295,"PHP 66,000,000","11, Picadilly, Hillsborough Alabang Village, Muntinlupa, Metro Manila, 1771",,410 m²,Studio,1,Available from 14 Mar,,04 Nov 14:00,Housing I.,"['PHP 66,000,000', '11, Picadilly, Hillsborough Alabang Village, Muntinlupa, Metro Manila, 1771', 'Bedrooms:', 'Studio', 'Area:', '410 m²', 'Bathrooms:', '1', 'Available from:', '14 Mar']"
"Condo For Rent in Makati City, Metro Manila",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-1-bedroom-one-maridien-ad-442-ln927507,"PHP 75,000/ month","Makati City, Metro Manila",,64 m²,1,1,Available from 1 Sep,,04 Nov 14:00,Housing I.,"['PHP 75,000/ month', '/ month', 'Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '64 m²', 'Bathrooms:', '1', 'Available from:', '1 Sep']"
"Condo For Rent in Ayala Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/furnished-3br-unit-with-parking-for-lease-in-ritz-tower-ad-441-ln222015,"PHP 165,000/ month","Ayala Avenue, Makati City, Metro Manila",,268 m²,3,3,Available from 1 Jun,,04 Nov 14:00,Housing I.,"['PHP 165,000/ month', '/ month', 'Ayala Avenue, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '268 m²', 'Bathrooms:', '3', 'Available from:', '1 Jun']"
"Condo For Rent in 100, Benavidez Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-2br-unit-with-parking-for-lease-in-asia-tower-ad-440-ln898565,"PHP 60,000/ month","100, Benavidez Street, Legazpi Village, Makati City, Metro Manila, 1229",,77 m²,2,2,Available from 19 Jun,,04 Nov 14:00,Housing I.,"['PHP 60,000/ month', '/ month', '100, Benavidez Street, Legazpi Village, Makati City, Metro Manila, 1229', 'Bedrooms:', '2', 'Area:', '77 m²', 'Bathrooms:', '2', 'Available from:', '19 Jun']"
"Condo For Rent in Rockwell Drive, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/furnished-2br-unit-with-parking-for-lease-in-one-rockwell-ad-439-ln765385,"PHP 180,000/ month","Rockwell Drive, Makati City, Metro Manila",,135 m²,2,2,Available from 20 Jun,,04 Nov 14:00,Housing I.,"['PHP 180,000/ month', '/ month', 'Rockwell Drive, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '135 m²', 'Bathrooms:', '2', 'Available from:', '20 Jun']"
"Condo For Sale in 98, Perea, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-2br-unit-with-parking-for-sale-in-the-shang-grand-tower-ad-438-ln986896,"PHP 33,900,000","98, Perea, Makati City, Metro Manila",,135.65 m²,2,3,Available from 18 Jun,,04 Nov 14:00,Housing I.,"['PHP 33,900,000', '98, Perea, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '135.65 m²', 'Bathrooms:', '3', 'Available from:', '18 Jun']"
"Condo For Rent in Power Plant Mall, Hidalgo Drive, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/semi-furnished-3br-unit-with-parking-forlease-in-balmori-suites-ad-437-ln378125,"PHP 400,000/ month","Power Plant Mall, Hidalgo Drive, Makati City, Metro Manila",,232 m²,3,3,Available from 20 Jun,,04 Nov 14:00,Housing I.,"['PHP 400,000/ month', '/ month', 'Power Plant Mall, Hidalgo Drive, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '232 m²', 'Bathrooms:', '3', 'Available from:', '20 Jun']"
"Condo For Sale in Makati City, Metro Manila",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/semi-furnished-4br-unit-with-parking-for-sale-in-east-gallery-place-ad-436-ln860124,"PHP 99,000,000","Makati City, Metro Manila",,244 m²,4,3,Available from 20 Jun,,04 Nov 14:00,Housing I.,"['PHP 99,000,000', 'Makati City, Metro Manila', 'Bedrooms:', '4', 'Area:', '244 m²', 'Bathrooms:', '3', 'Available from:', '20 Jun']"
